id,url,commercial_landlord,title,price_euros,size_sqm,available_rooms,capacity,available_spots_wg,male_flatmates,female_flatmates,diverse_flatmates,published_on,published_at,address,city,crawler,latitude,longitude,available_from,available_to,details_searched,cold_rent_euros,mandatory_costs_euros,extra_costs_euros,transfer_costs_euros,deposit,zip_code,wg_possible,building_type,building_floor,furniture,kitchen,heating,public_transport_distance,parking,home_total_size,smoking,schufa_needed,type_offer_simple,min_age_flatmates,max_age_flatmates,gender_searched,min_age_searched,max_age_searched,construction_year,energy_certificate,energy_usage,energy_efficiency_class,heating_energy_source,price_per_sqm_warm,price_per_sqm_cold,number_languages,internet_speed,toilet,internet_dsl,internet_wlan,internet_flatrate,shower_type_badewanne,shower_type_dusche,floor_type_dielen,floor_type_parkett,floor_type_laminat,floor_type_teppich,floor_type_fliesen,floor_type_pvc,floor_type_fußbodenheizung,extras_waschmaschine,extras_spuelmaschine,extras_terrasse,extras_balkon,extras_garten,extras_gartenmitbenutzung,extras_keller,extras_aufzug,extras_haustiere,extras_fahrradkeller,extras_dachboden,languages_deutsch,languages_englisch,wg_type_studenten,wg_type_keine_zweck,wg_type_maenner,wg_type_business,wg_type_wohnheim,wg_type_vegetarisch_vegan,wg_type_alleinerziehende,wg_type_funktionale,wg_type_berufstaetigen,wg_type_gemischte,wg_type_mit_kindern,wg_type_verbindung,wg_type_lgbtqia,wg_type_senioren,wg_type_inklusive,wg_type_wg_neugruendung,tv_kabel,tv_satellit,day_of_week_publication,days_available,rental_length_term,furniture_numerical,kitchen_numerical,smoking_numerical,age_category_searched,room_size_house_fraction,flat_with_kids,km_to_centroid,comfort_leisure_spots,comfort_warehouse,activities_education,mobility_public_transport_bus,activities_economic,comfort_industrial,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,activities_supermarket,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_street_secondary,mobility_public_transport_rail,activities_retail,social_life_night_life,comfort_green_natural,comfort_railway,mobility_bike_infraestructure,comfort_green_forests,mobility_street_primary,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,activities_post,comfort_green_parks,comfort_street_motorway,sin_degrees_to_centroid,cos_degrees_to_centroid,sin_published_at,cos_published_at,sin_day_week_int,cos_day_week_int
9761086,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg--Mitte.9761086.html,0.0,2 WG-Zimmer zur Untermiete,1400.0,33.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-12-05,18,"Lottumstrasse, 10119, Berlin",Berlin,WG-Gesucht,52.5304768,13.4080711,2023-01-03,2023-02-21,1,1131.0,0.0,0.0,0.0,1000.0,10119.0,1.0,Mehrfamilienhaus,3.0,,,no_answer,5.0,gute Parkmöglichkeiten,87.0,Rauchen auf dem Balkon erlaubt,1.0,WG,,,Egal,0.0,99.0,,no_answer,,,no_answer,32.18390804597701,26.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,49,90days,0.0,0.0,0.5,20_100,0.3793103448275862,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.7818314824680299,0.6234898018587335
9765766,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.9765766.html,0.0,WG Zimmer in Neukölln,1070.0,15.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-12-05,18,"Emserstrasse 103, 12051, Berlin",Berlin,WG-Gesucht,52.4682862,13.4299612,2022-12-10,2023-03-15,1,490.0,580.0,0.0,0.0,500.0,12051.0,1.0,Altbau,3.0,möbliert,,Gasheizung,1.0,schlechte Parkmöglichkeiten,76.0,Rauchen im Zimmer erlaubt,0.0,WG,,30.0,Egal,22.0,45.0,,no_answer,,,no_answer,28.157894736842106,12.894736842105264,2.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,95,180days,1.0,0.0,0.75,30_60,0.19736842105263158,0.0,4.092975779628633,0.0738951289293979,0.0,0.0306772499645458,0.3896952506658249,0.0236968593782255,0.9683649683610448,4.140934893035977e-12,1.9423780864397744,0.1903264847214114,0.0643540187096945,0.10800848559832,0.0,0.0783261023837004,0.0031696355470384,0.4234460772027454,5.4642059691086455,0.3730496270364267,1.442862495492877,0.6251133244585767,0.0,1.0077545906017007,5.0,0.0,0.0,0.0685018766616135,0.0,0.1325741578720628,2.625626617810461,0.0,0.5827659432283963,7.302954376305005,0.0274972982636769,-0.7647094727331994,0.6443752185738618,-1.0,-1.8369701987210297e-16,0.7818314824680299,0.6234898018587335
9765434,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Gesundbrunnen.9765434.html,0.0,Room in Flat/ 2er WG Zimmer befristet,505.0,20.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-12-05,18,"Bellermannstraße 77, 13357, Berlin",Berlin,WG-Gesucht,52.5519488,13.3889043,2022-12-15,2023-02-28,1,350.0,155.0,0.0,0.0,500.0,13357.0,1.0,Altbau,2.0,teilmöbliert,,no_answer,5.0,Bewohnerparken,50.0,Rauchen nicht erwünscht,0.0,WG,25.0,28.0,Frau,24.0,30.0,,no_answer,,,no_answer,20.2,14.0,2.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,75,90days,0.5,0.0,0.0,30_40,0.4,0.0,5.643250824222583,0.3171236109445038,0.0,0.0275268289217596,0.1700580964503418,0.392370832517365,1.216210813446696,0.0,1.144229978559799,1.073896488977498,0.1466156671081663,0.0077008147661169,0.0,0.0510523101552628,0.0051841680640593,0.2256525133093117,2.8945355071307017,0.5364077179385578,1.9370028829501893,0.3138770125734439,0.0,7.827007856712584,1.0,0.0,0.5216092509660077,0.0415740876513947,0.0,0.3887989546999404,8.528904724030319,0.0,0.1890814343510117,6.503469292304894,0.0,0.9639966335642781,-0.2659144420236314,-1.0,-1.8369701987210297e-16,0.7818314824680299,0.6234898018587335
9764260,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9764260.html,0.0,Sonniges 16 qm-Zimmer in entspannter 2er-WG in Moabit,520.0,16.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-12-05,18,"Emdener Str 41, 10551, Berlin",Berlin,WG-Gesucht,52.5313,13.333597635902615,2023-01-01,,1,460.0,60.0,0.0,0.0,1100.0,10551.0,1.0,sanierter Altbau,4.0,,,Zentralheizung,8.0,no_answer,60.0,Rauchen nicht erwünscht,0.0,WG,27.0,27.0,Egal,20.0,29.0,,no_answer,,,no_answer,17.333333333333332,15.333333333333334,3.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,730,plus540days,0.0,0.0,0.0,30_30,0.26666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.7818314824680299,0.6234898018587335
9765844,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9765844.html,0.0,"temporary month sublet, cosy room in a 2 bedroom flat, with living room (only you in the flat!)",650.0,18.0,1.0,2.0,2.0,0.0,0.0,0.0,2022-12-05,19,"Nansenstrasse 1, 12047, Berlin",Berlin,WG-Gesucht,52.4886755,13.4298924,2022-12-10,2023-01-16,1,500.0,150.0,0.0,0.0,0.0,12047.0,1.0,Altbau,,"möbliert, teilmöbliert",,no_answer,,no_answer,70.0,,0.0,WG,,,Egal,0.0,99.0,,no_answer,,,no_answer,18.571428571428573,14.285714285714286,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,37,90days,0.5,0.0,0.0,20_100,0.2571428571428571,0.0,2.3586794546309937,0.1084527603147605,0.0,0.0369454337560961,0.5709366642219836,0.2231816438704697,0.4732699894297171,0.0001934569399652,2.7476847296633826,8.219150408847728,0.1953598077103987,0.0005361017380578,0.0,0.0431009686687575,0.0444500858540708,0.2624375361728098,7.1639447070202245,0.5104520470733203,1.3713801459500994,1.2406226098312825,0.0,5.1399208186628696e-05,13.0,0.0,0.0,10.215240741502116,0.0,0.4049283798090243,6.61341070871347,5.128592050837524e-09,0.3143651332755618,7.753492996240166,0.0,-0.42479839730253394,0.9052879771924502,-0.9659258262890685,0.25881904510252035,0.7818314824680299,0.6234898018587335
9765672,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9765672.html,0.0,Nähe TU!! Ab sofort.,690.0,15.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-12-05,19,"Otto Suhr Allee, 10585, Berlin",Berlin,WG-Gesucht,52.517614,13.3056779,2022-12-06,,1,600.0,90.0,0.0,0.0,350.0,10585.0,1.0,no_answer,,möbliert,,Gasheizung,1.0,no_answer,80.0,Rauchen nicht erwünscht,0.0,WG,,,Egal,0.0,99.0,,no_answer,,,no_answer,25.875,22.5,2.0,7.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,730,plus540days,1.0,0.0,0.0,20_100,0.1875,0.0,6.771677520303173,0.0318265499244237,0.1077547142413412,0.020785948348115,0.3685453679903658,0.1998082969098596,0.2182257355783185,9.514408242878854e-09,0.8131092854672577,0.0838195058022106,0.1067973589328088,5.92172332338679e-13,0.0,0.079597180637288,0.042238617728542,0.4981549326028489,3.706072173439965,0.4525332126467432,0.0244469841634618,0.3554548724092105,0.5560671350167492,0.000149873747051,0.0,0.0,0.1452009143049134,0.0242797089319705,0.0,0.2113995696321047,0.0013170368563095,0.1912971553692473,0.3933901301671761,6.81156445065808,2.02186988072837e-05,0.1619065407407612,-0.9868060964877347,-0.9659258262890685,0.25881904510252035,0.7818314824680299,0.6234898018587335
9765863,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Mariendorf.9765863.html,0.0,"Big, bright room available (Short term)",615.0,23.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-12-05,19,"Königstrase 60, 12105, Berlin",Berlin,WG-Gesucht,52.5170365,13.3888599,2022-12-15,2023-02-01,1,497.0,0.0,0.0,0.0,200.0,12105.0,1.0,sanierter Altbau,3.0,möbliert,,Zentralheizung,9.0,schlechte Parkmöglichkeiten,80.0,Rauchen auf dem Balkon erlaubt,0.0,WG,22.0,,Egal,19.0,35.0,,Bedarfsausweis,60.0,8.0,eletricity,15.375,12.425,1.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,48,90days,1.0,0.0,0.5,20_40,0.2875,0.0,1.9949014126233109,0.0002394093494972,0.0,0.0939650893552482,0.3214510887582186,0.5149191961240478,0.0127482472047292,6.31779023757511e-08,3.233035524944785,1.748541482593369,0.1920462740468069,0.0018879089701503,0.0,0.3066395968654066,0.040269288288075,0.2515259604151195,3.6887068924359214,1.1640927303555046,1.2580715672763607,0.3191801962891017,0.0280578899623569,8.056829541323285,4.0,0.0,3.172823529165892,0.0471827231956416,0.0,0.2132884112833168,0.1665778741349555,0.1935661051259191,0.2520261342941781,2.433756358801369,0.0,0.7540660936769826,-0.656798543213013,-0.9659258262890685,0.25881904510252035,0.7818314824680299,0.6234898018587335
6249463,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.6249463.html,0.0,Big and bright room - Rathaus Neuköln area,580.0,30.0,1.0,3.0,1.0,0.0,2.0,0.0,2022-12-05,19,"Sonnenallee, 12045, Berlin",Berlin,WG-Gesucht,52.4830223,13.4375816,2023-01-01,2023-02-28,1,469.0,0.0,0.0,0.0,580.0,12045.0,1.0,sanierter Altbau,1.0,teilmöbliert,,no_answer,1.0,no_answer,107.0,Rauchen auf dem Balkon erlaubt,0.0,WG,,,Egal,0.0,99.0,,no_answer,,,no_answer,16.261682242990656,13.149532710280374,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,58,90days,0.5,0.0,0.5,20_100,0.2803738317757009,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9659258262890685,0.25881904510252035,0.7818314824680299,0.6234898018587335
6050352,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.6050352.html,0.0,Schönes ruhiges Zimmer mitten im Kollwitzkiez-Prenzlauer Berg,460.0,18.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-12-05,20,"Sredzkistraße 55, 10405, Berlin",Berlin,WG-Gesucht,52.538084,13.4208336,2022-12-05,,1,372.0,0.0,0.0,0.0,1000.0,10405.0,1.0,sanierter Altbau,3.0,teilmöbliert,,no_answer,,no_answer,77.0,Rauchen nicht erwünscht,0.0,WG,37.0,37.0,Egal,20.0,50.0,,no_answer,,,no_answer,11.948051948051948,9.662337662337663,1.0,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Mon,730,plus540days,0.5,0.0,0.0,30_60,0.23376623376623376,0.0,4.352797236540475,0.392559395244274,0.0,0.139396292534403,0.0041936388257464,0.2573707322155697,0.2154568741163267,0.0,4.162744319491534,0.8437047249540742,0.1651808117035802,0.0397908746077352,0.0,0.1355098894479835,0.1396968680599094,0.1160555701249877,0.2432178712840615,0.4984074922208306,0.0196949232479704,0.707288894812929,0.0,0.208807153539328,12.0,0.0,6.432536303527972,0.0,0.0,0.5310754801650313,0.4770491249636339,0.0,0.1184198626289406,6.167324343889423,0.0,0.8944434587363622,0.4471810585475789,-0.8660254037844385,0.5,0.7818314824680299,0.6234898018587335
9765964,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.9765964.html,0.0,Schönes Wg Zimmer in 2 Wg in Bestlage Schöneberg Wohn mit komplett Ausstattung  WLAN usw es ist ein Hinterhof Zimmer also schön ruhig Zimmer ist durchgangzimmer duch meins was mich nicht stört,550.0,18.0,1.0,2.0,2.0,0.0,0.0,0.0,2022-12-05,20,"Richard Von Weizsäcker Platz, 10827, Berlin",Berlin,WG-Gesucht,52.4869202,13.3569835,2022-12-10,2023-06-01,1,450.0,100.0,0.0,0.0,600.0,10827.0,1.0,Altbau,3.0,,,no_answer,3.0,schlechte Parkmöglichkeiten,65.0,Rauchen nicht erwünscht,0.0,WG,20.0,45.0,Egal,20.0,45.0,,no_answer,,,distant district heating,16.923076923076923,13.846153846153847,2.0,4.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Mon,173,180days,0.0,0.0,0.0,30_60,0.27692307692307694,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844385,0.5,0.7818314824680299,0.6234898018587335
9765930,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9765930.html,0.0,2 Zimmer für eine(n) Zwischenmieter(in) in 2er WG / 2 private rooms for one tenant in a shared flat of 2,600.0,50.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-12-05,20,"Kottbusser Damm 86, 10967, Berlin",Berlin,WG-Gesucht,52.4925988,13.4226392,2023-01-01,2023-02-06,1,520.0,80.0,0.0,0.0,100.0,10967.0,1.0,Altbau,3.0,möbliert,,Zentralheizung,1.0,no_answer,130.0,,0.0,WG,,,Egal,0.0,99.0,1906.0,no_answer,,,oil,9.23076923076923,8.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Mon,36,90days,1.0,0.0,0.0,20_100,0.38461538461538464,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844385,0.5,0.7818314824680299,0.6234898018587335
8828914,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8828914.html,0.0,Gemütliches möbliertes Zimmer in ismen sensibilisierter QTBIPoC WG WOMAN ONLY,416.0,23.0,1.0,3.0,1.0,2.0,0.0,0.0,2022-12-05,20,"Nähe Körnerpark, 12051, Berlin",Berlin,WG-Gesucht,52.4713168,13.437911635030671,2022-12-10,,1,377.0,39.0,0.0,0.0,653.0,12051.0,1.0,sanierter Altbau,3.0,möbliert,,Zentralheizung,5.0,gute Parkmöglichkeiten,77.0,Rauchen nicht erwünscht,0.0,WG,27.0,38.0,Frau,30.0,40.0,,no_answer,,,no_answer,16.207792207792206,14.688311688311689,3.0,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Mon,730,plus540days,1.0,0.0,0.0,40_60,0.2987012987012987,0.0,4.235633903346874,0.2186572957288243,0.0016758654464808,0.0453158881318649,0.2594605960106738,0.2995448074417426,0.2085470967633698,1.8877907212038828e-10,0.7066725778809262,12.085867009613354,0.0776742622785848,0.0785305286957698,0.0,0.0814639725744912,0.0029840137882623,0.5678909912165878,6.873229365145371,0.5555425794621911,7.230496801863991,0.8361483238043539,0.0,1.0445581550580545,6.0,0.0,0.0,9.292959093713712,0.0,0.2718146606881218,1.5585212179047514,0.0,0.1866735678404432,10.03135112558568,0.0390435378193009,-0.6470611790827131,0.7624380830756614,-0.8660254037844385,0.5,0.7818314824680299,0.6234898018587335
9765597,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9765597.html,0.0,room to rent for 2 mounth in certer of berlin,500.0,15.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-12-05,20,"Segitdamm 48, 10969, Berlin",Berlin,WG-Gesucht,52.5170365,13.3888599,2022-12-22,2023-12-05,1,404.0,0.0,0.0,0.0,0.0,10969.0,1.0,no_answer,,möbliert,,no_answer,3.0,no_answer,50.0,,0.0,WG,,,Egal,0.0,99.0,,no_answer,,,no_answer,20.0,16.16,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,348,365days,1.0,0.0,0.0,20_100,0.3,0.0,1.9949014126233109,0.0002394093494972,0.0,0.0939650893552482,0.3214510887582186,0.5149191961240478,0.0127482472047292,6.31779023757511e-08,3.233035524944785,1.748541482593369,0.1920462740468069,0.0018879089701503,0.0,0.3066395968654066,0.040269288288075,0.2515259604151195,3.6887068924359214,1.1640927303555046,1.2580715672763607,0.3191801962891017,0.0280578899623569,8.056829541323285,4.0,0.0,3.172823529165892,0.0471827231956416,0.0,0.2132884112833168,0.1665778741349555,0.1935661051259191,0.2520261342941781,2.433756358801369,0.0,0.7540660936769826,-0.656798543213013,-0.8660254037844385,0.5,0.7818314824680299,0.6234898018587335
9764684,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9764684.html,0.0,Großes WG-Zimmer in Warschauer Straße,800.0,20.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-12-05,10,"Marchlewskistraße 101, 10243, Berlin",Berlin,WG-Gesucht,52.5090121,13.4487626,2023-01-01,2023-03-31,1,646.0,0.0,0.0,0.0,0.0,10243.0,1.0,no_answer,4.0,möbliert,,no_answer,5.0,no_answer,98.0,,0.0,WG,30.0,,Egal,0.0,99.0,,no_answer,,,no_answer,16.3265306122449,13.183673469387756,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,89,90days,1.0,0.0,0.0,20_100,0.20408163265306123,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335
9194523,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9194523.html,0.0,Neukölln Home,300.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-12-05,10,"Jonasstraße 21, 12053, Berlin",Berlin,WG-Gesucht,52.4715611,13.4340883,2022-12-05,2023-02-15,1,270.0,30.0,0.0,0.0,0.0,12053.0,1.0,Mehrfamilienhaus,2.0,möbliert,,no_answer,,no_answer,55.0,Rauchen auf dem Balkon erlaubt,0.0,WG,25.0,30.0,Egal,0.0,99.0,,no_answer,,,no_answer,10.909090909090908,9.818181818181818,2.0,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,72,90days,1.0,0.0,0.5,20_100,0.23636363636363636,0.0,3.845178903237788,0.1574914350501433,0.0,0.0581928092042488,0.0106154535484072,0.1369634035722006,0.0660853374058064,5.359128393886937e-10,0.8723339192545585,2.0523053328997305,0.143189479969348,0.0382124205181425,0.0,0.1407147093980294,0.0100446882112816,0.3137072244821823,3.3335649222868367,0.3479383291134432,0.8312310555465172,0.5652475424891467,0.0,0.2698023840985504,1.0,0.0,0.0,1.3849635298529537,0.0,0.1716586754453717,2.41663197186666,0.0,0.1754833176839337,12.648949493035069,0.0016814155097525,-0.6902880021600515,0.7235347082717489,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335
9764689,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9764689.html,0.0,Zwischenmiete in 4er WG in Friedrichshain: Cooles kleines Zimmer. Coole Mitbewohnis. Coole Lage.,400.0,9.0,1.0,4.0,1.0,2.0,1.0,0.0,2022-12-05,10,"Thaerstraße, 10249, Berlin",Berlin,WG-Gesucht,52.5220643,13.4556595,2023-02-04,2023-06-15,1,323.0,0.0,0.0,0.0,400.0,10249.0,1.0,Neubau,,möbliert,,no_answer,8.0,gute Parkmöglichkeiten,110.0,Rauchen auf dem Balkon erlaubt,0.0,WG,30.0,31.0,Egal,0.0,99.0,2013.0,no_answer,,,no_answer,14.545454545454545,11.745454545454546,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,131,180days,1.0,0.0,0.5,20_100,0.08181818181818182,0.0,4.363772824046231,0.2442582297051563,0.0,0.0132537391519874,0.0130713075831894,0.0282125146615946,0.353531406716264,4.231312944684296e-05,0.3725104761054816,0.011343736558495,0.0630665254410424,0.000153371651739,0.0,0.0778806214453134,0.0507556748131828,0.2429716895746766,0.3545275293199373,0.3016572238843876,0.4834183772568571,0.1676512535485206,0.0,0.6958062955043567,0.0,0.0,1.331449615706754,0.0,0.0,0.325975603197522,0.0278767485110715,0.0,0.132420388078477,6.248868858625656,0.0,0.3649637336501166,0.9310217361158474,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335
