id,url,commercial_landlord,title,price_euros,size_sqm,available_rooms,capacity,available_spots_wg,male_flatmates,female_flatmates,diverse_flatmates,published_on,published_at,address,city,crawler,latitude,longitude,available_from,available_to,details_searched,cold_rent_euros,mandatory_costs_euros,extra_costs_euros,transfer_costs_euros,deposit,zip_code,home_total_size,smoking,wg_possible,building_type,building_floor,furniture,kitchen,heating,public_transport_distance,parking,schufa_needed,type_offer_simple,min_age_flatmates,max_age_flatmates,gender_searched,min_age_searched,max_age_searched,construction_year,energy_certificate,energy_usage,energy_efficiency_class,heating_energy_source,price_per_sqm_warm,price_per_sqm_cold,number_languages,internet_speed,toilet,internet_dsl,internet_wlan,internet_flatrate,shower_type_badewanne,shower_type_dusche,floor_type_dielen,floor_type_parkett,floor_type_laminat,floor_type_teppich,floor_type_fliesen,floor_type_pvc,floor_type_fußbodenheizung,extras_waschmaschine,extras_spuelmaschine,extras_terrasse,extras_balkon,extras_garten,extras_gartenmitbenutzung,extras_keller,extras_aufzug,extras_haustiere,extras_fahrradkeller,extras_dachboden,languages_deutsch,languages_englisch,wg_type_studenten,wg_type_keine_zweck,wg_type_maenner,wg_type_business,wg_type_wohnheim,wg_type_vegetarisch_vegan,wg_type_alleinerziehende,wg_type_funktionale,wg_type_berufstaetigen,wg_type_gemischte,wg_type_mit_kindern,wg_type_verbindung,wg_type_lgbtqia,wg_type_senioren,wg_type_inklusive,wg_type_wg_neugruendung,tv_kabel,tv_satellit,day_of_week_publication,days_available,rental_length_term,furniture_numerical,kitchen_numerical,smoking_numerical,age_category_searched,room_size_house_fraction,flat_with_kids,km_to_centroid,comfort_leisure_spots,comfort_warehouse,activities_education,mobility_public_transport_bus,activities_economic,comfort_industrial,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,activities_supermarket,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_street_secondary,mobility_public_transport_rail,activities_retail,social_life_night_life,comfort_green_natural,comfort_railway,mobility_bike_infraestructure,comfort_green_forests,mobility_street_primary,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,activities_post,comfort_green_parks,comfort_street_motorway,sin_degrees_to_centroid,cos_degrees_to_centroid,sin_published_at,cos_published_at,sin_day_week_int,cos_day_week_int
7581886,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Geist.7581886.html,0.0,Schönes Zimmer in WG nahe Aasee,350.0,22.0,1.0,3.0,1.0,0.0,2.0,0.0,2022-12-05,21,"Scharnhorststraße 23, 48151, Münster",Münster,WG-Gesucht,51.95417505,7.617197011461891,2023-01-01,,1,300.0,50.0,0.0,0.0,240.0,48151.0,95.0,Rauchen im Zimmer erlaubt,1.0,Altbau,0.0,,,Gasheizung,1.0,schlechte Parkmöglichkeiten,0.0,WG,32.0,38.0,Egal,28.0,40.0,,no_answer,,,gas,11.052631578947368,9.473684210526315,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mon,730,plus540days,0.0,0.0,0.75,30_60,0.23157894736842105,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,0.7818314824680299,0.6234898018587335
9765470,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Centrum.9765470.html,0.0,Helles WG Zimmer zu vermieten,570.0,20.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-12-05,17,"Schnorrenburg, 48147, Münster",Münster,WG-Gesucht,51.9725394,7.641744,2023-04-01,,1,450.0,120.0,0.0,0.0,1500.0,48147.0,80.0,Rauchen auf dem Balkon erlaubt,1.0,Reihenhaus,1.0,,,Zentralheizung,2.0,gute Parkmöglichkeiten,0.0,WG,34.0,,Egal,0.0,99.0,,no_answer,,,no_answer,14.25,11.25,2.0,6.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,730,plus540days,0.0,0.0,0.5,20_100,0.25,0.0,2.370922796302185,0.0,0.0,0.0256651001985849,0.3500642945449717,0.0,0.0003453635358243,0.0003974431988093,0.003989561219365,0.0838195058022106,0.0018058565223727,0.0,0.0,0.0010124689465717,0.0001116450823663,0.0,2.290163169119224,0.2252779989560304,1.593820677318456,0.0025878366865214,0.0,0.0,0.0,0.0,0.0,0.1019887059535443,0.0,0.0484521164211456,1.015663361897647,0.3527720997996211,0.2590014149292743,3.285609763022725,0.0,0.7093700534678073,0.7048362414370307,-0.9659258262890684,-0.2588190451025207,0.7818314824680299,0.6234898018587335
9563943,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Centrum.9563943.html,0.0,wunderschöne WG direkt am Schloss,316.0,16.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-12-05,12,"Wilmergasse, 48143, Münster",Münster,WG-Gesucht,51.9620666,7.6191731,2023-01-01,2023-03-31,1,270.0,46.0,0.0,300.0,413.0,48143.0,50.0,Rauchen nicht erwünscht,1.0,no_answer,1.0,,,no_answer,1.0,Bewohnerparken,0.0,WG,25.0,,Egal,22.0,30.0,,no_answer,,,no_answer,12.64,10.8,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,89,90days,0.0,0.0,0.0,30_40,0.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2246467991473532e-16,-1.0,0.7818314824680299,0.6234898018587335
9760891,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Centrum.9760891.html,0.0,WG Zimmer am Südpark,360.0,12.0,1.0,4.0,1.0,1.0,2.0,0.0,2022-12-05,8,"Hammer Str 88, 48153, Münster",Münster,WG-Gesucht,51.9483571,7.623869305635003,2023-01-01,,1,270.0,90.0,0.0,0.0,500.0,48153.0,110.0,,1.0,no_answer,2.0,,,no_answer,2.0,no_answer,0.0,WG,24.0,31.0,Egal,18.0,45.0,,no_answer,,,no_answer,13.090909090909092,9.818181818181818,3.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mon,730,plus540days,0.0,0.0,0.0,20_60,0.10909090909090909,0.0,0.5811090595535198,0.0261426151663788,0.0011970467474863,0.0583799606393747,0.4105397557091224,0.0002394093494972,0.0511226125438423,0.000366886313581,1.0728281437475329,1.4063330727187762,0.0342935040116983,0.0,0.0,0.0316877618413695,0.0708468659819974,0.0356952086964363,2.929966624137251,0.2986201183968515,0.8718392331668056,0.0937440798476168,0.0,0.0,5.0,0.0,0.2495897783967869,0.0,0.0,0.2698479554602981,1.1471426077623317,0.0027119144277991,0.0976772351996668,4.57359218047412,0.0,-0.9945640953396607,0.10412617471703195,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335
8712608,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Sudviertel.8712608.html,0.0,Zimmer im Südviertel (3er WG),371.0,17.0,1.0,3.0,1.0,2.0,0.0,0.0,2022-12-04,21,"Peterstraße, 48151, Münster",Münster,WG-Gesucht,51.9472513,7.6228986,2023-02-06,,1,356.0,0.0,15.0,70.0,0.0,48151.0,80.0,Rauchen auf dem Balkon erlaubt,1.0,Altbau,1.0,möbliert,,Gasheizung,2.0,no_answer,0.0,WG,25.0,27.0,Frau,23.0,30.0,,no_answer,,,no_answer,13.9125,13.35,2.0,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sun,730,plus540days,1.0,0.0,0.5,30_40,0.2125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
6497134,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Mauritz.6497134.html,0.0,Schönes Zimmer in entspannter 4er WG,315.0,13.0,1.0,4.0,1.0,2.0,1.0,0.0,2022-12-04,20,"Gutenbergstraße 24, 48145, Münster",Münster,WG-Gesucht,51.959370500000006,7.645634527682798,2023-01-01,,1,250.0,65.0,0.0,150.0,420.0,48145.0,90.0,,1.0,Altbau,2.0,,,Gasheizung,2.0,no_answer,0.0,WG,24.0,29.0,Egal,24.0,30.0,,no_answer,,,no_answer,14.0,11.11111111111111,5.0,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sun,730,plus540days,0.0,0.0,0.0,30_40,0.14444444444444443,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844385,0.5,-2.4492935982947064e-16,1.0
9761265,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Hansaviertel.9761265.html,0.0,schönstes Zimmer + süße Mitbewohner*innen,402.0,18.0,1.0,4.0,1.0,2.0,1.0,0.0,2022-12-04,20,"Hamburger Str, 48155, Münster",Münster,WG-Gesucht,51.9558789,7.6372246,2023-01-01,,1,370.0,32.0,0.0,0.0,740.0,48155.0,90.0,Rauchen im Zimmer erlaubt,1.0,Altbau,1.0,teilmöbliert,,Zentralheizung,5.0,schlechte Parkmöglichkeiten,0.0,WG,25.0,29.0,Egal,24.0,34.0,,no_answer,,,no_answer,17.866666666666667,16.444444444444443,2.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sun,730,plus540days,0.5,0.0,0.75,30_40,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844385,0.5,-2.4492935982947064e-16,1.0
9764132,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Kinderhaus.9764132.html,0.0,Ein schönes Zimmer in einer WG ab sofort,400.0,22.0,1.0,2.0,2.0,0.0,0.0,0.0,2022-12-04,19,"Killingstraße 44, 48159, Münster",Münster,WG-Gesucht,52.000318,7.591437942737096,2023-12-08,,1,350.0,50.0,0.0,0.0,1000.0,48159.0,90.0,Rauchen nicht erwünscht,1.0,Mehrfamilienhaus,1.0,"möbliert, teilmöbliert",,Zentralheizung,3.0,gute Parkmöglichkeiten,0.0,WG,,,Egal,0.0,99.0,1988.0,Bedarfsausweis,,8.0,no_answer,8.88888888888889,7.777777777777778,1.0,,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Sun,730,plus540days,0.5,0.0,0.0,20_100,0.24444444444444444,0.0,5.470119344708916,0.6708926271092356,0.0,0.0136159955920108,0.2524690144162271,0.0,1.6507723250253457e-07,0.0,0.0002394093494972,0.6932435195346751,0.0235069647328627,0.0,0.0,0.0,0.0001225538281685,0.0,4.5851545446309465e-08,0.0984785903348598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5670385782341485,0.0,0.0050496706789502,1.078772037672208,0.0,0.058581536330607,2.694241074764132,6.042645845846642e-05,0.8196632709256159,-0.5728456356607079,-0.9659258262890685,0.25881904510252035,-2.4492935982947064e-16,1.0
9763806,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Aaseestadt.9763806.html,0.0,Modernes 15qm-Zimmer zur Untermiete (Februar - einschl. Mai),372.0,15.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-12-04,17,"Böselagerstraße 73, 48163, Münster",Münster,WG-Gesucht,51.9625101,7.6251879,2023-02-01,2023-05-31,1,349.0,23.0,0.0,0.0,400.0,48163.0,67.0,Rauchen nicht erwünscht,1.0,Neubau,1.0,möbliert,,Fernwärme,1.0,schlechte Parkmöglichkeiten,0.0,WG,20.0,20.0,Egal,18.0,30.0,2014.0,no_answer,,,no_answer,11.104477611940299,10.417910447761194,2.0,6.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sun,119,180days,1.0,0.0,0.0,20_40,0.22388059701492538,0.0,0.8220063123618654,0.117163072661214,0.0,0.2013626086617618,1.1677481110134762,0.2761232959899599,0.0013154080661431,0.0184912333874718,2.6077041735869724,3.3411120928353704,0.0626354035000682,0.0,0.0,0.0871875024120048,0.0404008656925744,0.2224678775073907,2.312377250661616,0.4414546509229219,15.801708667748134,0.4856241218614481,0.0,0.0,0.0,0.0,0.0,3.8358766088759655,0.0,0.310106439469282,2.262281340144721,1.9923565812820183,0.3130141225806903,8.507112972051274,0.0,0.9972778674552465,0.0737350329484949,-0.9659258262890684,-0.2588190451025207,-2.4492935982947064e-16,1.0
9761999,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Aaseestadt.9761999.html,0.0,10qm Zimmer in 4er Aasee WG,260.0,10.0,1.0,4.0,1.0,2.0,1.0,0.0,2022-12-03,20,"Dunantstraße 11, 48151, Münster",Münster,WG-Gesucht,51.94633,7.610128696705418,2023-01-01,,1,240.0,20.0,0.0,250.0,600.0,48151.0,90.0,,1.0,no_answer,0.0,möbliert,,no_answer,3.0,gute Parkmöglichkeiten,0.0,WG,22.0,25.0,Mann,22.0,26.0,,no_answer,,,no_answer,11.555555555555555,10.666666666666666,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sat,730,plus540days,1.0,0.0,0.0,30_30,0.1111111111111111,0.0,1.3743454789719087,0.0021459165299573,5.895574837209572e-05,0.0325870712665939,0.2590754606038884,0.0965846250185641,9.512315964489564e-06,7.749568162156149e-07,0.0017690091140438,0.0,0.0073702872330361,0.0,0.0,0.0002619775009606,0.011907235738134,0.0,0.1536252944838501,0.1877966064321491,0.0003376689301174,0.0018441400237317,0.0,0.0,0.0,0.0,1.8696531568957888,0.0,0.0,0.0135874737803866,0.6415634686806525,8.19066661905696e-05,0.0261426151663788,4.157664484280826,7.212908960205485e-06,-0.5313027703046872,-0.8471820148389393,-0.8660254037844385,0.5,-0.78183148246803,0.6234898018587333
9759494,https://www.wg-gesucht.de/wg-zimmer-in-Munster.9759494.html,0.0,18qm Zimmer in Zweier WG in der Altstadt,602.0,18.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-12-03,20,"Münzstraße,, 48143",Münster,WG-Gesucht,51.9664565,7.6172833,2023-01-01,,1,430.0,82.0,90.0,0.0,0.0,48143.0,62.0,,1.0,no_answer,1.0,teilmöbliert,,no_answer,3.0,no_answer,0.0,WG,19.0,19.0,Egal,18.0,23.0,,no_answer,,,no_answer,19.419354838709676,13.870967741935484,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sat,730,plus540days,0.5,0.0,0.0,20_30,0.2903225806451613,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844385,0.5,-0.78183148246803,0.6234898018587333
9762461,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Centrum.9762461.html,0.0,Zimmer in Top-Lage / möbiliert,296.0,15.0,1.0,4.0,1.0,1.0,2.0,0.0,2022-12-03,19,"Bahnhofstraße 61, 48143, Münster",Münster,WG-Gesucht,51.9542855,7.633280007431708,2023-02-02,2023-03-02,1,220.0,76.0,0.0,0.0,0.0,48143.0,100.0,Rauchen auf dem Balkon erlaubt,1.0,Mehrfamilienhaus,0.0,möbliert,,Zentralheizung,3.0,gute Parkmöglichkeiten,0.0,WG,25.0,27.0,Egal,0.0,99.0,,no_answer,,,no_answer,11.84,8.8,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sat,28,30days,1.0,0.0,0.5,20_100,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9659258262890685,0.25881904510252035,-0.78183148246803,0.6234898018587333
9761842,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Mauritz.9761842.html,0.0,Nette 4er WG Sucht eine/n Mitbewohner/in,440.0,12.0,1.0,4.0,1.0,1.0,1.0,1.0,2022-12-03,14,"Gutenbergstraße 24, 48145, Münster",Münster,WG-Gesucht,51.959370500000006,7.645634527682798,2022-12-03,,1,350.0,90.0,0.0,0.0,700.0,48145.0,95.0,,1.0,sanierter Altbau,1.0,,,no_answer,5.0,Bewohnerparken,0.0,WG,22.0,23.0,Egal,21.0,25.0,,no_answer,,,no_answer,18.526315789473685,14.736842105263158,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sat,730,plus540days,0.0,0.0,0.0,30_30,0.12631578947368421,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4999999999999997,-0.8660254037844387,-0.78183148246803,0.6234898018587333
9757685,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Pluggendorf.9757685.html,0.0,15qm in netter 3er-WG in Aasee-Nähe,438.0,15.0,1.0,3.0,1.0,2.0,0.0,0.0,2022-12-03,13,"Sperlichstraße, 48151, Münster",Münster,WG-Gesucht,51.9468211,7.6139926,2023-01-08,,1,288.0,119.0,31.0,0.0,500.0,48151.0,76.0,Rauchen nicht erwünscht,1.0,Mehrfamilienhaus,0.5,,,Gasheizung,1.0,gute Parkmöglichkeiten,0.0,WG,23.0,26.0,Egal,22.0,27.0,,no_answer,,,no_answer,17.289473684210527,11.368421052631579,2.0,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sat,730,plus540days,0.0,0.0,0.0,30_30,0.19736842105263158,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25881904510252085,-0.9659258262890684,-0.78183148246803,0.6234898018587333
9761185,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Centrum.9761185.html,0.0,Männliche Unterstützung in 3er WG gesucht!,528.0,24.0,1.0,3.0,1.0,2.0,0.0,0.0,2022-12-02,18,"Graelstraße 41, 48153, Münster",Münster,WG-Gesucht,51.95246125,7.630692902506868,2023-02-01,,1,454.0,74.0,0.0,0.0,0.0,48153.0,89.0,Rauchen nicht erwünscht,1.0,Altbau,1.0,,,Gasheizung,2.0,Bewohnerparken,0.0,WG,24.0,26.0,Mann,23.0,30.0,,no_answer,,,no_answer,17.797752808988765,15.303370786516854,1.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Fri,730,plus540days,0.0,0.0,0.0,30_40,0.2696629213483146,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,-0.9749279121818237,-0.22252093395631461
9761215,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Centrum.9761215.html,0.0,Gemütliche WG mit Wohnzimmer (Zimmer 2),402.0,18.0,1.0,3.0,2.0,0.0,1.0,0.0,2022-12-02,20,"Theißingstraße, 48153, Münster",Münster,WG-Gesucht,51.9517727,7.6311432,2023-01-01,2023-06-30,1,300.0,102.0,0.0,0.0,580.0,48153.0,72.0,,1.0,no_answer,2.0,möbliert,,no_answer,,no_answer,0.0,WG,20.0,20.0,Egal,18.0,25.0,,no_answer,,,no_answer,16.75,12.5,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fri,180,180days,1.0,0.0,0.0,20_30,0.25,0.0,0.4731052722644959,0.0,0.4829231250928206,0.0593464929754141,0.6277288528339644,0.0583028619317878,0.4134049148449753,0.0034462846882958,0.2369572763411966,0.0,0.0437382674954175,0.0,0.0,0.1012928338516395,0.0773053281619832,0.0605899547941481,4.263890876676888,0.5143909537299024,2.410813988406083,0.1404973731242489,0.0,0.0,0.0,0.0,0.0003876982232488,0.4732138219793319,0.0,0.1288964677705188,0.1158281735553191,0.0079266409578866,0.0172256425766878,5.627907139683375,0.0,-0.245173668733206,0.9694791757226663,-0.8660254037844385,0.5,-0.9749279121818237,-0.22252093395631461
9761171,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Centrum.9761171.html,0.0,Gemütliche WG mit Wohnzimmer Zimmer 1,330.0,10.0,1.0,3.0,2.0,0.0,1.0,0.0,2022-12-02,19,"Theißingstraße 24, 48153, Münster",Münster,WG-Gesucht,51.95111525,7.631185303802002,2023-01-01,2023-06-30,1,210.0,120.0,0.0,0.0,580.0,48153.0,72.0,,1.0,no_answer,2.0,möbliert,,no_answer,,no_answer,0.0,WG,20.0,20.0,Egal,18.0,25.0,,no_answer,,,no_answer,13.75,8.75,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fri,180,180days,1.0,0.0,0.0,20_30,0.1388888888888889,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9659258262890685,0.25881904510252035,-0.9749279121818237,-0.22252093395631461
9760503,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Gievenbeck.9760503.html,0.0,Zimmer zur Zwischenmiete in netter 4er WG,389.0,12.0,1.0,4.0,1.0,1.0,2.0,0.0,2022-12-02,12,"Bernings Kotten 1, 48161, Münster",Münster,WG-Gesucht,51.95966885,7.570106621662746,2023-01-03,2023-03-31,1,354.0,35.0,0.0,0.0,354.0,48161.0,101.0,Rauchen nicht erwünscht,1.0,Neubau,0.0,"möbliert, teilmöbliert",,Gasheizung,1.0,eigener Parkplatz,0.0,WG,22.0,,Egal,18.0,28.0,2010.0,no_answer,,,no_answer,15.405940594059405,14.01980198019802,2.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fri,87,90days,0.5,0.0,0.0,20_30,0.1188118811881188,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2246467991473532e-16,-1.0,-0.9749279121818237,-0.22252093395631461
9761043,https://www.wg-gesucht.de/wg-zimmer-in-Munster-Hafen.9761043.html,0.0,WG-Zimmer im Münster Hansaviertel,440.0,15.0,1.0,5.0,1.0,3.0,1.0,0.0,2022-12-02,17,"Leerer Straße, 48155, Münster",Münster,WG-Gesucht,51.9546207,7.6420305,2023-01-01,,1,420.0,20.0,0.0,0.0,800.0,48155.0,100.0,Rauchen auf dem Balkon erlaubt,1.0,Mehrfamilienhaus,3.0,,,no_answer,3.0,schlechte Parkmöglichkeiten,0.0,WG,19.0,21.0,Mann,20.0,24.0,,no_answer,,,no_answer,22.0,21.0,1.0,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Fri,730,plus540days,0.0,0.0,0.5,30_30,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9659258262890684,-0.2588190451025207,-0.9749279121818237,-0.22252093395631461
