id,url,commercial_landlord,title,price_euros,size_sqm,available_rooms,capacity,available_spots_wg,male_flatmates,female_flatmates,diverse_flatmates,published_on,published_at,address,city,crawler,latitude,longitude,available_from,available_to,details_searched,cold_rent_euros,mandatory_costs_euros,extra_costs_euros,transfer_costs_euros,schufa_needed,deposit,zip_code,home_total_size,smoking,wg_possible,building_type,building_floor,furniture,kitchen,heating,public_transport_distance,parking,type_offer_simple,min_age_flatmates,max_age_flatmates,gender_searched,min_age_searched,max_age_searched,construction_year,energy_certificate,energy_usage,energy_efficiency_class,heating_energy_source,price_per_sqm_warm,price_per_sqm_cold,number_languages,internet_speed,toilet,internet_dsl,internet_wlan,internet_flatrate,shower_type_badewanne,shower_type_dusche,floor_type_dielen,floor_type_parkett,floor_type_laminat,floor_type_teppich,floor_type_fliesen,floor_type_pvc,floor_type_fußbodenheizung,extras_waschmaschine,extras_spuelmaschine,extras_terrasse,extras_balkon,extras_garten,extras_gartenmitbenutzung,extras_keller,extras_aufzug,extras_haustiere,extras_fahrradkeller,extras_dachboden,languages_deutsch,languages_englisch,wg_type_studenten,wg_type_keine_zweck,wg_type_maenner,wg_type_business,wg_type_wohnheim,wg_type_vegetarisch_vegan,wg_type_alleinerziehende,wg_type_funktionale,wg_type_berufstaetigen,wg_type_gemischte,wg_type_mit_kindern,wg_type_verbindung,wg_type_lgbtqia,wg_type_senioren,wg_type_inklusive,wg_type_wg_neugruendung,tv_kabel,tv_satellit,days_since_2022,day_of_week_publication,days_available,rental_length_term,furniture_numerical,kitchen_numerical,smoking_numerical,age_category_searched,room_size_house_fraction,flat_with_kids,km_to_centroid,comfort_leisure_spots,comfort_warehouse,activities_education,mobility_public_transport_bus,activities_economic,comfort_industrial,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,activities_supermarket,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_street_secondary,mobility_public_transport_rail,activities_retail,social_life_night_life,comfort_green_natural,comfort_railway,mobility_bike_infraestructure,comfort_green_forests,mobility_street_primary,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,activities_post,comfort_green_parks,comfort_street_motorway,sin_degrees_to_centroid,cos_degrees_to_centroid,sin_published_at,cos_published_at,sin_day_week_int,cos_day_week_int
8770235,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Lindenthal.8770235.html,0.0,Mehrere Zimmer in Studenten-WG (in Uninähe),260,15,1.0,8,1,0,7,0,2023-01-02,,"Joseph Stelzmann Straße 7, 50937, Köln",Köln,WG-Gesucht,50.923292,6.920824757083823,2022-12-06,,1,,0.0,0.0,0.0,1.0,540.0,50937.0,,Rauchen auf dem Balkon erlaubt,1.0,no_answer,,teilmöbliert,,Zentralheizung,2.0,Bewohnerparken,WG,19.0,24.0,Mann,18.0,25.0,,no_answer,,,no_answer,,,2.0,7.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,366,Mon,730,plus540days,0.5,0.0,0.5,20_30,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7818314824680299,0.6234898018587335
9802822,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Ehrenfeld.9802822.html,0.0,Ein Zimmer mit Balkon,590,16,1.0,2,1,0,1,0,2023-01-02,11,"Weinsbergstraße, 50823, Köln",Köln,WG-Gesucht,50.9417717,6.9208513,2023-01-02,2023-02-01,1,520.0,70.0,0.0,0.0,1.0,350.0,50823.0,53.0,Rauchen auf dem Balkon erlaubt,1.0,no_answer,,,,no_answer,,no_answer,WG,26.0,26.0,Egal,20.0,30.0,,no_answer,,,no_answer,22.264150943396228,19.62264150943396,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,30,30days,0.0,0.0,0.5,30_40,0.3018867924528302,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335
9802774,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Sulz.9802774.html,0.0,Zwischenmiete Februar in 4er-Wg (international) in Köln Sülz,495,18,1.0,4,1,1,2,0,2023-01-02,11,"Berrenrather Str 357, 50937, Köln",Köln,WG-Gesucht,50.91568765,6.922663760247129,2023-02-01,2023-03-01,1,350.0,145.0,0.0,0.0,1.0,0.0,50937.0,100.0,,1.0,Altbau,1.0,möbliert,,Gasheizung,5.0,no_answer,WG,24.0,31.0,Egal,24.0,35.0,,no_answer,,,no_answer,19.8,14.0,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,28,30days,1.0,0.0,0.0,30_40,0.18,0.0,4.872629271673008,0.162580585426428,0.0123830637983067,0.0,0.3989076830777481,0.2648220939509247,0.0080999239355504,0.0,0.769017801310818,1.1009973119872332,0.0,0.0,0.0,0.0,0.0,0.0995012279729505,3.058389439815864,0.0,0.5440689528959591,0.1671200040738194,0.0291660295438643,2.545101051888401,0.0,0.0,1.276589124726642,0.0,0.0,0.3939704561987109,0.0283491968758655,0.0,0.0451103041600776,0.0,0.0,-0.5020132107514136,-0.8648599518020572,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335
9802762,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Altstadt-Nord.9802762.html,0.0,Zwischenmiete im Agnesviertel,480,15,1.0,2,1,1,0,0,2023-01-02,10,"Schillingstraße, 50670, Köln",Köln,WG-Gesucht,50.9518398,6.9569464,2023-02-20,2023-04-01,1,,0.0,0.0,0.0,1.0,0.0,50670.0,60.0,Rauchen nicht erwünscht,1.0,Altbau,1.0,möbliert,,Gasheizung,2.0,no_answer,WG,25.0,27.0,Frau,22.0,30.0,,no_answer,,,no_answer,16.0,,2.0,7.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,40,90days,1.0,0.0,0.0,30_40,0.25,0.0,1.3734995835917354,0.0004788186989945,0.0435057558094828,0.048388434860217,0.1689556969808523,0.5264918181157663,0.3794188919985075,0.0020760020014326,3.372899907549594,0.2514585174066319,0.0566487137583305,0.0,0.0,0.0933313734274395,0.0785427950851435,0.0968436862841854,3.721386415887944,0.4718367420875146,0.0,0.6328371028159502,0.0,4.212590214390143,1.0,0.0,5.1588505272387,4.452196761126133,0.0,0.2734675412162911,0.0662249589360712,0.0002573584634454,0.1374442644824252,4.007976508739761,0.0,0.3508636440958349,-0.9364265605223888,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335
8944803,https://www.wg-gesucht.de/wg-zimmer-in-Koeln.8944803.html,0.0,WG-Zimmer auf Zeit (vom 01.03.2023-01.03.2024) zu vermieten,655,25,1.0,2,1,1,0,0,2023-01-02,10,"Am Rosengarten 89,, 50827",Köln,WG-Gesucht,50.9607631,6.896316416801733,2023-03-01,2024-03-01,1,510.0,145.0,0.0,0.0,1.0,900.0,50827.0,78.0,Rauchen auf dem Balkon erlaubt,1.0,sanierter Altbau,2.0,,,no_answer,1.0,gute Parkmöglichkeiten,WG,30.0,45.0,Frau,25.0,45.0,,no_answer,,,gas,16.794871794871796,13.076923076923077,2.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,366,Mon,366,540days,0.0,0.0,0.5,30_60,0.32051282051282054,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335
8948988,https://www.wg-gesucht.de/wg-zimmer-in-Koeln.8948988.html,0.0,hübsches großes vollmöbliertes Studentenzimmer in Köln,550,18,1.0,3,1,0,2,0,2023-01-02,10,"Asternweg 16,, 51143",Köln,WG-Gesucht,50.8694929,7.05118665222192,2023-03-31,,1,450.0,100.0,0.0,0.0,1.0,1350.0,51143.0,90.0,Rauchen nicht erwünscht,1.0,Mehrfamilienhaus,1.0,möbliert,,no_answer,3.0,gute Parkmöglichkeiten,WG,18.0,23.0,Egal,18.0,39.0,,Bedarfsausweis,,,no_answer,18.333333333333332,15.0,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,366,Mon,730,plus540days,1.0,0.0,0.0,20_40,0.2,0.0,10.090791743032009,0.0,0.0,0.0,0.0173002781520517,0.0130713075831894,0.1751013760159648,0.0,0.0745515282050467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.742836432012292,0.0,0.2035381717482948,9.755342769058406e-06,0.0,1.14314175729732,0.0,0.0,0.0,0.4144069463045131,0.0,0.0233626362266103,0.2288394945349723,0.0015703457192112,0.0057585703334089,0.0,0.0,-0.7026637738533261,0.711522045276323,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335
8238164,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Braunsfeld.8238164.html,0.0,WG mit Garten,510,17,1.0,3,1,1,1,0,2023-01-02,13,"31, 50933, Köln",Köln,WG-Gesucht,50.87677865,7.0085215000000005,2023-02-05,,1,,0.0,0.0,0.0,1.0,0.0,50933.0,,,1.0,no_answer,,,,no_answer,7.0,no_answer,WG,23.0,34.0,Egal,0.0,99.0,,no_answer,,,no_answer,,,2.0,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,366,Mon,730,plus540days,0.0,0.0,0.0,20_100,,0.0,8.076869519124868,0.1931692500371282,0.0,0.0,0.2503140558600039,0.0,0.0634783333926347,0.0,0.0002394093494972,0.5029170348132638,0.0,0.0,0.0,0.0,0.0,0.0,0.0221134644393025,0.0,0.0,0.0,0.0417247882031854,0.0211039063851934,0.0,0.0,0.0,0.6680792282963159,0.0,6.747471680547992e-05,4.001238536441039,1.1314012823509012e-07,0.0,0.0,0.0,-0.894721781102265,0.44662392952146035,-0.25881904510252085,-0.9659258262890684,0.7818314824680299,0.6234898018587335
9803029,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Altstadt-Nord.9803029.html,0.0,Zimmer in 3er WG am Hansaring (Zwischenmiete),500,10,1.0,3,1,0,2,0,2023-01-02,13,"Weidengasse, 50668, Köln",Köln,WG-Gesucht,50.9479853,6.9552652,2023-02-01,2023-03-31,1,,0.0,0.0,0.0,1.0,200.0,50668.0,85.0,,1.0,Mehrfamilienhaus,5.0,möbliert,,no_answer,1.0,no_answer,WG,22.0,28.0,Egal,20.0,30.0,,no_answer,,,no_answer,17.647058823529413,,1.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,58,90days,1.0,0.0,0.0,30_40,0.11764705882352941,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25881904510252085,-0.9659258262890684,0.7818314824680299,0.6234898018587335
9802058,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Altstadt-Sud.9802058.html,0.0,WG-Zimmer am Heumarkt (Februar-Mai),590,20,1.0,3,1,2,0,0,2023-01-02,12,"Stephanstraße 11, 50676, Köln",Köln,WG-Gesucht,50.9342571,6.956798593217364,2023-01-30,2023-05-31,1,,0.0,0.0,0.0,1.0,0.0,50676.0,75.0,Rauchen auf dem Balkon erlaubt,1.0,sanierter Altbau,2.0,möbliert,,no_answer,2.0,no_answer,WG,22.0,24.0,Egal,19.0,26.0,,no_answer,,,no_answer,23.6,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,121,180days,1.0,0.0,0.5,20_30,0.26666666666666666,0.0,1.7557543585421402,0.0261426151663788,0.0028729121939672,0.0,0.7804385923835793,0.2209171816554416,0.0015201672984366,0.0,2.296726691198348,0.6547989599664449,0.0,0.0,0.0,0.1049137343431878,0.0,0.0433412950460337,12.042246577358132,0.0,1.1117843118549684,1.1591187319802063,0.0,4.312209556647144,1.0,0.0,5.264370523803967,0.1825734243964264,0.0,0.4228711038765011,0.0857189295947682,0.0299333888458044,0.57007299905161,0.0,0.0,-0.569864631332112,-0.8217385849263232,1.2246467991473532e-16,-1.0,0.7818314824680299,0.6234898018587335
9097188,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Zundorf.9097188.html,0.0,WG im Einfamilienhaus - großer Garten - super gelegen -,580,16,1.0,5,1,1,3,0,2023-01-02,11,"Wahner Str 57, 51143, Köln",Köln,WG-Gesucht,50.864907,7.050693072156866,2023-02-01,,1,450.0,130.0,0.0,0.0,1.0,900.0,51143.0,270.0,Rauchen nicht erwünscht,1.0,Einfamilienhaus,1.0,teilmöbliert,,Gasheizung,3.0,gute Parkmöglichkeiten,WG,24.0,28.0,Egal,22.0,60.0,,no_answer,,,gas,10.74074074074074,8.333333333333334,4.0,5.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,730,plus540days,0.5,0.0,0.0,30_100,0.05925925925925926,0.0,10.430514776793096,0.0,0.0,0.0,0.0949727958761084,0.0130713075831894,0.0717388093105779,0.0,0.1031360589758288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1402793424288435,0.0,0.1744757762219103,6.778348834555795e-07,0.0,1.1659010350696386,0.0,0.0,0.0,0.0108216174077225,0.0,0.0232856676365702,0.0515408562193191,3.832877274132733e-05,0.0010729582649786,0.0,0.0,-0.7188368688993251,0.6951787942040627,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335
9803366,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Klettenberg.9803366.html,0.0,WG-Zimmer in Köln,566,12,1.0,3,1,0,2,0,2023-01-02,15,"Drachenfelsstraße, 50939, Köln",Köln,WG-Gesucht,50.9072254,6.9268383,2023-01-10,2023-06-17,1,430.0,136.0,0.0,0.0,1.0,0.0,50939.0,100.0,,1.0,Neubau,1.0,,,no_answer,,gute Parkmöglichkeiten,WG,21.0,25.0,Egal,0.0,99.0,,no_answer,,,no_answer,16.98,12.9,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,158,180days,0.0,0.0,0.0,20_100,0.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7071067811865471,-0.707106781186548,0.7818314824680299,0.6234898018587335
9800254,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Niehl.9800254.html,0.0,Zwischenmiete von Anfang März bis Ende Mai in Köln Nippes/ Niehl,650,17,1.0,2,1,1,0,0,2023-01-02,15,"Amsterdamer Straße 197, 50735, Köln",Köln,WG-Gesucht,50.97390185,6.968886024140648,2023-03-01,2023-05-31,1,450.0,200.0,0.0,0.0,1.0,200.0,50735.0,60.0,Rauchen auf dem Balkon erlaubt,1.0,Mehrfamilienhaus,3.0,möbliert,,no_answer,4.0,gute Parkmöglichkeiten,WG,26.0,31.0,Egal,0.0,99.0,,no_answer,,,no_answer,21.666666666666668,15.0,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,91,180days,1.0,0.0,0.5,20_100,0.2833333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7071067811865471,-0.707106781186548,0.7818314824680299,0.6234898018587335
9803240,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Junkersdorf.9803240.html,0.0,WG Zimmer in ruhige Lage zur Zwischenmiete,396,22,1.0,3,1,1,1,0,2023-01-02,14,"Grünewaldstraße 6, 50933, Köln",Köln,WG-Gesucht,50.9388248,6.860210173885484,2023-02-01,2023-04-30,1,280.0,110.0,6.0,0.0,1.0,0.0,50933.0,90.0,Rauchen nicht erwünscht,1.0,Altbau,0.0,möbliert,,Zentralheizung,7.0,gute Parkmöglichkeiten,WG,25.0,29.0,Egal,20.0,35.0,,no_answer,,,no_answer,13.2,9.333333333333334,3.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,366,Mon,88,90days,1.0,0.0,0.0,30_40,0.24444444444444444,0.0,8.01855468113273,0.0,0.0,0.0,0.1039696078913102,0.0,0.0,0.0,0.0980348684296724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003970046473713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897776757120418,0.0001179114967441,0.0,0.0,0.0,0.0,0.058581536330607,0.0,0.0,-0.05505266809592923,-0.9984834519087032,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335
9803283,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Mulheim.9803283.html,0.0,WG-Zimmer in der coolsten WG Kölns !,510,12,1.0,3,1,0,2,0,2023-01-02,14,"Buchheimerstraße, 51063, Köln",Köln,WG-Gesucht,50.9630813,7.0021965,2023-01-02,,1,370.0,140.0,0.0,100.0,1.0,900.0,51063.0,80.0,,1.0,no_answer,,,,no_answer,1.0,no_answer,WG,,,Egal,18.0,22.0,,no_answer,,,no_answer,19.125,13.875,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,730,plus540days,0.0,0.0,0.0,20_30,0.15,0.0,2.776866956639718,0.0433412950460337,0.7792476058364108,0.044536296458492,0.1247874648834573,0.3172581387882178,0.3829431072034454,2.7988827628746153e-18,0.5874976422552746,0.2016702212799065,0.0362645411642891,0.0,0.0,0.0001435005877467,0.008616083898799,0.0965846250185641,1.4669387573866346,0.2190543352111028,0.6230693988135694,0.2097756137394145,0.0,3.612623835834513,0.0,0.0,5.782656889247202,0.2525458749508732,0.0,0.4620138344936185,0.4825081716434629,0.0001221773324081,0.1598714253337254,2.304751959514054,0.0,0.509919257667596,0.8602222681724343,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335
9096622,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Hurth.9096622.html,0.0,Uninahes Wohnen im Grünen,320,14,1.0,2,1,1,0,0,2023-01-02,17,"An Der Fuhr, 50354, Köln",Köln,WG-Gesucht,50.8641009,6.9258377,2023-01-02,,1,285.0,35.0,0.0,0.0,1.0,320.0,50354.0,36.0,Rauchen nicht erwünscht,1.0,Einfamilienhaus,0.5,möbliert,,Gasheizung,8.0,schlechte Parkmöglichkeiten,WG,18.0,28.0,Frau,18.0,28.0,,no_answer,,,no_answer,17.77777777777778,15.833333333333334,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,366,Mon,730,plus540days,1.0,0.0,0.0,20_30,0.3888888888888889,0.0,9.714455706659978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.861396718722586,-0.5079327642257012,-0.9659258262890684,-0.2588190451025207,0.7818314824680299,0.6234898018587335
9023605,https://www.wg-gesucht.de/wg-zimmer-in-Koeln.9023605.html,0.0,Untermiete schönes Zimmer in guter Lage von Köln,430,15,1.0,3,1,2,0,0,2023-01-02,16,"Myliusstraße,, 50823",Köln,WG-Gesucht,50.9498117,6.930062,2023-02-01,2023-03-15,1,,0.0,0.0,0.0,1.0,300.0,50823.0,,,1.0,no_answer,,möbliert,,no_answer,5.0,no_answer,WG,28.0,35.0,Frau,25.0,35.0,,no_answer,,,no_answer,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,42,90days,1.0,0.0,0.0,30_40,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,0.7818314824680299,0.6234898018587335
9796665,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Ehrenfeld.9796665.html,0.0,schönes großes Zimmer mit eignem Bad und Balkon,500,27,1.0,5,1,2,2,0,2023-01-02,16,"Subbelratherstraße, 50823, Köln",Köln,WG-Gesucht,50.9520993,6.9244667,2023-03-27,2023-04-17,1,,0.0,0.0,0.0,1.0,0.0,50823.0,120.0,,1.0,Altbau,2.0,,,no_answer,1.0,no_answer,WG,26.0,36.0,Egal,0.0,99.0,,no_answer,,,no_answer,20.833333333333332,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,21,30days,0.0,0.0,0.0,20_100,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,0.7818314824680299,0.6234898018587335
9803403,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Braunsfeld.9803403.html,0.0,WG-Zimmer in gelbem Häuschen in Braunsfeld,441,12,1.0,6,1,5,0,0,2023-01-02,16,"Aachener Straße 456, 50933, Köln",Köln,WG-Gesucht,50.9375275,6.8950204,2023-03-05,2024-03-01,1,365.0,76.0,0.0,300.0,1.0,800.0,50933.0,100.0,Rauchen auf dem Balkon erlaubt,1.0,Einfamilienhaus,0.0,teilmöbliert,,Gasheizung,1.0,Bewohnerparken,WG,24.0,28.0,Egal,24.0,30.0,,no_answer,,,no_answer,26.46,21.9,4.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,366,Mon,362,365days,0.5,0.0,0.5,30_40,0.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,0.7818314824680299,0.6234898018587335
9803526,https://www.wg-gesucht.de/wg-zimmer-in-Koeln-Mulheim.9803526.html,0.0,schönes zimmer für februar in köln mülheim,570,25,1.0,4,1,2,1,0,2023-01-02,16,"Frankfurter Straße 43, 51065, Köln",Köln,WG-Gesucht,50.9601526,7.007795,2023-02-01,2023-02-28,1,470.0,100.0,0.0,0.0,1.0,100.0,51065.0,115.0,Rauchen auf dem Balkon erlaubt,1.0,sanierter Altbau,2.0,möbliert,,no_answer,2.0,gute Parkmöglichkeiten,WG,23.0,29.0,Egal,22.0,32.0,,no_answer,,,no_answer,19.82608695652174,16.347826086956523,2.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,27,30days,1.0,0.0,0.5,30_40,0.21739130434782608,0.0,2.961242098301917,0.0590603550296015,0.0754102049496918,0.0406374594516734,0.4107314103015472,0.4219966737636368,0.263475911153354,0.0,0.4297781228459645,0.2854897270821171,0.0155369991921943,0.0,0.0,7.681035621563523e-05,0.0093988736930651,0.0058332059087728,0.7300425717132353,0.3278711647564167,0.5236238239628517,0.0966953288020022,0.0,2.593431829263269,0.0,0.0,4.691147163840913,0.6444165515528012,0.0,0.4091284071417436,0.4963790849525391,1.0571672117348769e-06,0.1942422083021069,2.3355940304129006,6.236150361055881e-09,0.40486502901954213,0.9143764587285725,-0.8660254037844383,-0.5000000000000003,0.7818314824680299,0.6234898018587335
